hero_id,game_id,total_gold,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5
35,347,13160,97,133,66,154,171
72,347,32256,86,107,100,4,87
93,347,24192,27,97,98,150,139
102,347,21000,20,66,138,114,93
17,347,42560,60,109,85,67,116
111,348,12348,170,76,168,138,67
85,348,10404,117,54,87,106,1
10,348,8028,91,100,14,106,67
21,348,12312,7,22,159,120,139
19,348,8424,89,149,47,81,20
17,348,27360,112,148,159,101,144
78,348,16848,22,118,46,166,24
107,348,20664,97,166,102,30,98
47,348,12780,159,164,111,170,100
66,348,7884,106,18,129,137,147
70,349,25536,31,121,37,33,158
5,349,19392,3,63,61,79,53
34,349,30240,33,17,67,146,153
65,349,28656,80,67,35,120,10
26,349,19296,36,42,14,3,134
31,349,23664,137,140,7,102,76
119,349,24432,96,125,130,3,110
82,349,18480,22,6,95,19,132
22,349,19296,166,129,159,90,102
111,349,27744,29,102,55,31,141
110,350,26156,14,122,89,166,80
108,350,18616,22,76,40,68,6
7,350,21996,11,161,170,58,40
10,350,16744,140,9,91,46,125
7,350,29276,116,12,142,159,127
62,350,27976,152,20,30,167,23
59,350,24440,75,143,42,58,144
97,350,44876,107,50,79,23,64
73,350,11076,159,42,74,97,56
18,350,11440,166,63,28,134,159
8,351,7035,21,154,26,127,48
91,351,8337,168,80,22,113,64
34,351,10836,147,26,135,55,152
112,351,9618,26,2,59,122,43
108,351,7518,153,119,36,42,79
81,351,6027,9,91,16,93,136
69,351,5607,46,141,103,92,146
49,351,16863,23,131,152,150,4
44,351,13314,89,165,154,161,28
33,351,7077,119,98,42,159,103
80,352,4884,173,78,5,117,162
64,352,10824,21,28,13,26,165
118,352,14322,88,161,78,41,152
6,352,5258,31,106,5,132,119
2,352,7040,14,151,82,3,86
46,352,16742,144,130,44,49,13
51,352,11792,160,49,73,45,107
11,352,10252,22,121,149,53,78
41,352,3410,79,55,94,169,102
43,352,15598,75,55,17,26,128
7,353,21318,141,143,157,14,162
17,353,25840,33,58,72,169,133
91,353,23664,46,80,120,151,142
17,353,25840,130,167,168,151,138
85,353,12104,156,29,59,35,17
115,353,14824,73,32,53,51,38
98,353,11730,158,101,146,92,14
36,353,9350,167,48,39,129,73
13,353,13464,155,112,82,25,135
2,353,10880,47,156,171,99,105
41,354,4326,150,130,90,160,163
69,354,5607,4,82,172,66,77
76,354,9870,151,65,137,130,33
75,354,7812,107,72,99,9,88
94,354,4368,122,34,60,173,95
60,354,9051,103,164,141,13,165
59,354,5334,19,88,148,68,134
114,354,15414,10,120,35,71,1
63,354,17325,95,111,167,103,76
80,354,5439,44,148,147,153,160
44,355,21896,170,151,68,50,134
100,355,20366,163,13,88,59,92
117,355,17374,101,58,44,110,147
106,355,13940,139,10,138,20,146
109,355,13532,74,106,171,55,47
43,355,12954,123,81,107,145,155
79,355,18802,39,21,173,67,53
65,355,15538,27,72,91,136,59
94,355,6902,35,130,126,3,84
97,355,30566,97,138,173,103,56
90,356,29736,65,63,14,150,77
108,356,14400,89,90,92,130,111
21,356,13896,80,156,22,161,30
81,356,13248,158,74,125,169,15
65,356,19836,157,64,118,54,61
5,356,12564,81,139,118,87,169
94,356,26424,155,63,22,6,96
115,356,17532,153,40,54,151,36
30,356,8280,35,109,41,17,37
106,356,12600,100,62,99,119,86
102,357,16878,94,22,23,103,117
89,357,21866,17,131,127,96,114
94,357,17226,152,127,151,142,14
60,357,33408,76,27,120,69,143
41,357,10150,73,167,142,150,81
16,357,16878,142,49,72,65,10
56,357,21054,126,143,128,133,166
99,357,22678,157,44,117,43,109
22,357,21982,136,135,56,47,119
70,357,20648,66,82,97,120,74
9,358,17766,167,7,149,148,103
28,358,9342,157,150,49,70,141
37,358,9369,121,114,12,62,73
60,358,17901,169,26,109,123,136
77,358,9909,87,16,91,131,98
7,358,9369,35,25,39,65,136
109,358,9801,102,83,31,66,110
103,358,18954,93,64,169,7,5
40,358,6318,132,166,129,89,130
72,358,19980,86,151,51,156,94
64,359,11808,162,48,30,45,8
87,359,5688,163,43,153,75,9
96,359,11880,155,62,92,97,41
2,359,7680,90,15,51,67,99
49,359,18648,9,104,86,15,61
100,359,14472,127,160,49,16,106
107,359,11520,139,124,78,130,162
77,359,8496,73,72,105,5,115
15,359,15672,53,54,4,18,82
5,359,13800,132,118,85,71,25
88,360,29350,168,65,91,30,150
86,360,17650,101,28,43,6,14
115,360,15600,21,40,6,145,56
77,360,19250,98,101,171,65,47
54,360,24950,69,45,142,46,51
53,360,26750,123,9,159,25,89
94,360,32750,43,152,59,8,119
53,360,22200,55,132,83,3,152
11,360,22250,4,83,171,76,64
34,360,35400,142,133,39,126,154
4,361,34980,78,16,106,111,38
2,361,16960,22,101,109,56,111
14,361,17013,44,53,21,57,156
28,361,23903,117,129,156,22,138
54,361,24804,101,126,109,37,17
57,361,37842,140,135,33,7,55
81,361,23002,131,172,110,147,56
112,361,26606,3,9,29,121,79
27,361,40227,70,35,53,90,96
46,361,37365,12,120,43,139,17
45,362,18250,137,102,116,120,36
82,362,17050,121,162,105,24,106
18,362,12350,99,120,66,124,48
38,362,33850,61,103,11,70,118
97,362,50350,142,141,137,36,21
93,362,33450,40,163,156,32,52
80,362,11000,151,14,109,90,70
33,362,26500,140,135,17,27,153
101,362,18200,147,42,45,92,168
69,362,13350,105,126,17,36,19
87,363,17292,7,144,4,72,129
63,363,40172,89,133,139,166,111
12,363,30536,61,163,91,67,42
41,363,14784,150,159,137,69,46
93,363,25696,117,166,19,135,45
50,363,15136,129,32,126,111,167
7,363,31020,83,61,46,14,16
20,363,24640,61,68,51,110,134
68,363,10824,129,97,72,53,131
17,363,33440,53,81,106,109,105
61,364,38115,68,47,27,9,146
18,364,18425,3,109,161,131,60
100,364,40590,171,39,91,120,158
89,364,19140,17,149,100,133,153
89,364,15785,95,116,62,135,69
98,364,23980,89,3,80,153,106
76,364,31735,161,142,1,125,119
8,364,26015,39,155,73,49,1
85,364,15785,51,143,71,154,75
50,364,14850,118,106,100,148,110
26,365,10794,85,107,51,83,164
82,365,7917,158,136,5,74,168
7,365,10290,44,170,26,122,63
28,365,5691,72,58,132,122,23
12,365,14154,169,27,111,130,88
117,365,10731,171,68,138,167,23
87,365,7119,12,155,8,153,80
12,365,15981,82,104,32,138,87
65,365,12411,91,64,117,90,97
71,365,14385,29,172,55,36,65
22,366,20405,57,161,13,149,7
117,366,27083,21,117,158,96,154
91,366,20352,85,34,16,63,37
111,366,21359,86,67,135,80,95
95,366,23479,29,96,18,92,153
40,366,10547,11,72,99,67,70
116,366,12985,58,163,74,63,134
26,366,25599,171,63,72,88,122
102,366,14257,52,162,145,76,153
71,366,30104,67,162,141,35,20
100,367,18792,124,3,82,126,6
65,367,10104,99,109,157,102,18
65,367,11664,101,106,15,145,117
5,367,7944,142,102,79,63,153
109,367,7608,3,33,160,125,24
25,367,13056,128,44,92,15,64
85,367,8568,2,70,4,11,22
116,367,6504,123,157,80,20,84
36,367,14904,94,149,30,46,37
69,367,6408,36,160,45,71,7
64,368,23124,151,51,168,79,113
55,368,10199,138,18,157,131,132
83,368,9823,163,129,56,137,13
16,368,15510,144,149,54,22,28
94,368,23782,138,173,6,157,27
119,368,29093,87,50,142,102,5
93,368,28435,32,67,157,147,141
100,368,36237,34,98,116,88,10
46,368,25192,62,131,75,108,142
78,368,25615,81,146,49,108,163
117,369,12775,166,50,113,148,109
45,369,10075,118,153,51,138,105
28,369,8475,30,57,82,106,173
82,369,9725,159,101,135,130,94
10,369,11850,36,172,40,35,70
88,369,14800,89,50,63,46,94
53,369,9450,104,149,77,158,29
45,369,11900,138,51,134,162,61
33,369,10975,125,132,118,108,18
66,369,5725,51,63,120,128,167
110,370,13344,77,103,48,106,97
117,370,16352,92,20,82,16,168
54,370,10688,139,128,66,97,51
56,370,16288,166,100,2,171,133
24,370,5600,31,26,50,157,153
16,370,10080,82,86,20,10,75
66,370,7616,5,117,64,8,42
8,370,13856,161,65,60,107,156
79,370,23872,73,44,54,159,163
107,370,25024,10,65,57,152,58
72,371,20520,159,66,95,51,77
97,371,31020,45,29,149,76,51
62,371,14700,53,136,130,18,150
12,371,21900,8,15,95,5,17
71,371,18600,94,55,7,104,109
62,371,20940,50,101,148,73,139
71,371,19530,96,76,44,34,131
84,371,24000,26,2,58,4,67
27,371,14430,19,16,109,41,47
113,371,7320,127,69,52,109,149
112,372,18103,84,14,62,95,68
13,372,18232,55,27,64,32,85
34,372,35604,110,141,57,128,122
17,372,32680,99,117,120,88,36
61,372,29713,160,124,2,35,145
16,372,13029,4,111,86,138,97
2,372,13760,149,108,139,93,151
4,372,28208,95,20,105,1,59
13,372,18361,78,64,46,92,7
45,372,12814,91,158,152,98,161
64,373,11808,138,7,112,150,32
108,373,7944,126,116,97,40,160
96,373,12936,128,136,19,11,14
73,373,6288,125,103,123,151,59
50,373,8256,168,3,112,32,74
85,373,6696,164,119,108,155,53
83,373,5832,126,51,50,172,141
20,373,8688,71,103,101,9,16
91,373,12912,138,70,45,16,26
11,373,10920,173,84,152,3,43
108,374,23541,6,29,39,171,163
97,374,62245,43,63,110,148,62
27,374,39294,62,167,171,30,92
91,374,38468,64,118,159,142,129
44,374,30267,145,2,159,11,171
85,374,14750,138,22,94,59,3
2,374,18880,97,168,57,137,63
47,374,18880,85,89,46,13,173
20,374,22892,165,164,19,166,75
97,374,42126,55,172,117,103,82
33,375,17391,9,100,36,18,144
97,375,29946,97,26,151,109,125
105,375,18941,165,23,22,154,69
38,375,22010,40,25,173,163,169
4,375,21514,17,69,39,78,151
81,375,9703,14,133,156,151,147
4,375,28055,141,165,129,23,163
10,375,10075,58,156,69,47,39
1,375,8308,145,163,29,164,116
104,375,17608,144,72,127,41,66
40,376,10783,129,146,96,53,163
25,376,23452,51,117,15,53,170
39,376,32021,36,65,103,21,69
117,376,20951,114,73,59,24,66
101,376,27019,21,76,126,164,140
119,376,25912,143,30,78,144,151
57,376,32021,151,91,173,29,36
23,376,16974,143,35,171,157,166
53,376,29028,62,77,13,168,71
94,376,25543,126,129,20,80,13
49,377,16585,111,171,11,80,112
30,377,7936,14,101,22,32,162
89,377,19623,1,48,60,10,66
91,377,18197,83,152,101,104,159
29,377,21824,132,98,113,30,170
66,377,7471,74,173,22,88,140
112,377,11315,34,15,137,147,71
96,377,21855,4,132,77,69,160
101,377,10075,108,167,73,121,113
1,377,8060,17,3,7,49,138
1,378,10865,60,14,124,119,161
89,378,12546,145,112,81,98,103
79,378,24518,129,107,7,121,84
91,378,26527,144,54,86,130,74
55,378,21484,156,28,57,14,116
100,378,33333,89,97,48,163,152
74,378,26896,121,146,80,126,46
95,378,14883,77,158,15,150,59
57,378,44034,50,160,151,53,62
4,378,26855,21,137,112,123,49
37,379,11220,138,154,152,4,66
56,379,14490,6,106,19,71,47
111,379,10110,66,62,122,156,88
97,379,30090,71,136,57,157,25
50,379,9630,108,79,60,72,37
108,379,10950,127,96,129,3,147
41,379,4950,90,48,66,56,32
113,379,10110,115,90,44,4,9
64,379,14760,46,43,85,53,42
13,379,15600,22,68,4,112,24
13,380,23348,66,113,126,15,25
22,380,21268,23,121,136,52,20
10,380,22880,136,69,34,124,132
51,380,29172,100,69,56,129,111
101,380,32656,104,27,3,99,39
29,380,27456,125,85,33,24,96
105,380,21944,44,22,41,7,133
16,380,9048,109,171,44,151,122
85,380,18200,103,94,17,131,126
75,380,33020,1,43,159,33,154
81,381,9282,160,78,170,167,97
69,381,10413,106,122,28,101,46
54,381,11388,140,117,29,110,36
53,381,27417,117,41,49,77,116
84,381,19500,139,116,142,11,152
8,381,21918,52,121,19,102,168
53,381,27261,73,126,84,74,14
44,381,20085,114,79,120,50,40
77,381,14976,170,150,4,136,46
49,381,18798,67,132,168,130,141
112,382,13135,144,130,110,40,127
102,382,6993,97,61,137,151,147
99,382,19388,69,58,34,109,39
102,382,10730,120,142,4,83,39
20,382,15207,15,131,140,127,64
70,382,12062,139,29,95,115,153
96,382,24679,58,64,6,133,130
118,382,24013,26,84,115,47,90
12,382,27195,101,54,33,106,115
84,382,24013,142,61,81,70,80
74,383,32700,46,106,55,30,89
109,383,11500,71,151,134,162,173
92,383,21200,97,84,64,120,65
117,383,25550,48,47,100,143,21
50,383,15350,60,97,96,114,152
96,383,35900,132,9,138,162,59
59,383,17350,133,52,5,113,150
100,383,35300,12,139,136,69,147
21,383,14350,135,19,143,67,153
2,383,16000,163,169,130,26,38
108,384,15960,90,136,15,117,170
107,384,20118,83,17,126,60,145
34,384,29484,153,96,157,125,97
85,384,14364,3,53,59,44,29
4,384,25368,149,167,87,150,93
113,384,12390,57,89,65,36,161
115,384,23646,49,103,99,118,18
30,384,9870,142,116,156,30,131
27,384,30072,150,17,33,160,86
96,384,30828,145,18,166,74,23
90,385,32816,2,8,129,136,131
29,385,24584,109,21,165,10,85
82,385,21168,70,10,88,106,77
34,385,43512,3,26,56,96,53
78,385,31864,149,47,81,83,157
116,385,13832,102,140,74,141,50
100,385,34496,61,101,98,32,128
84,385,43792,34,75,25,155,86
6,385,15008,130,93,87,129,35
84,385,44184,112,44,140,142,57
17,386,16720,28,52,140,101,172
114,386,11484,110,167,168,60,55
46,386,21098,1,129,115,144,69
35,386,4422,26,36,131,129,31
72,386,13398,172,58,14,77,94
60,386,4312,7,27,138,16,157
66,386,5720,19,11,82,56,42
58,386,8778,10,113,153,32,55
81,386,10142,30,124,84,149,64
76,386,15180,173,40,56,31,132
89,387,14066,60,112,21,123,56
20,387,11232,38,75,82,129,40
115,387,9048,163,147,73,119,158
56,387,11232,12,46,150,99,48
110,387,11466,138,15,9,19,2
49,387,12636,168,33,63,45,51
53,387,10660,86,110,91,154,164
88,387,15210,135,40,46,88,115
94,387,15496,137,22,44,81,41
108,387,7384,11,42,78,60,116
16,388,14352,145,62,70,125,85
15,388,26450,154,54,122,161,156
24,388,13616,147,94,162,42,47
97,388,34040,85,22,105,27,20
95,388,19872,22,119,5,84,89
36,388,10718,104,137,93,41,5
86,388,17572,161,157,68,17,19
11,388,19550,120,79,137,37,172
53,388,24104,31,72,14,130,86
97,388,47702,43,98,53,159,66
48,389,16296,51,79,89,48,147
117,389,14308,31,144,3,39,25
56,389,15820,109,142,26,98,13
31,389,13468,31,117,85,62,104
71,389,19544,135,90,19,25,78
23,389,10500,113,80,81,38,121
91,389,12908,36,72,43,31,163
103,389,20216,20,146,17,170,132
90,389,23548,36,146,172,117,39
23,389,10836,162,108,102,126,91
54,390,16390,155,92,11,107,57
46,390,26730,134,157,10,101,87
27,390,42790,89,33,17,120,58
93,390,20350,161,93,22,55,144
110,390,34650,135,137,161,40,34
12,390,42350,143,153,125,144,26
109,390,18700,109,163,148,33,1
85,390,15730,133,158,12,46,151
104,390,17270,140,20,170,33,54
30,390,12430,120,165,39,130,82
110,391,11340,34,39,57,108,51
102,391,3300,10,104,61,81,47
65,391,9400,39,42,127,120,119
50,391,6040,87,165,25,136,39
3,391,17320,165,63,71,105,32
56,391,11080,50,65,17,132,9
89,391,4460,103,25,2,151,119
1,391,4880,172,17,23,26,51
108,391,6880,133,75,8,46,36
44,391,12660,137,10,83,44,63
33,392,12478,76,52,70,162,43
43,392,23358,36,151,31,82,22
16,392,10336,138,132,74,70,40
99,392,17612,89,96,100,2,21
107,392,24922,111,163,86,36,154
21,392,9044,2,122,141,20,58
71,392,22508,93,107,72,138,124
106,392,9656,161,42,112,71,43
36,392,21658,39,3,77,146,151
19,392,8602,18,66,118,15,4
66,393,14336,4,30,63,49,152
83,393,25872,11,10,39,135,56
105,393,27440,166,133,16,107,44
15,393,23128,70,13,5,48,150
24,393,17416,119,139,118,13,18
38,393,36232,168,6,137,171,34
101,393,23184,3,15,136,79,57
36,393,25816,145,173,110,65,81
76,393,31080,97,90,123,25,107
14,393,18816,73,56,111,150,39
7,394,12408,12,37,109,82,123
73,394,7722,20,55,87,117,78
90,394,23364,31,132,100,7,173
110,394,16962,147,39,160,92,105
24,394,10824,95,60,82,161,167
55,394,13497,122,52,163,16,162
100,394,25311,45,58,77,88,114
18,394,7425,98,12,127,23,73
106,394,7755,69,140,88,45,73
18,394,13728,160,41,139,88,66
91,395,31772,157,51,85,91,36
108,395,16692,145,158,139,108,91
24,395,9516,106,141,21,84,34
79,395,27508,149,127,86,25,156
84,395,28704,90,140,112,103,42
63,395,34736,125,128,36,68,132
115,395,26416,113,65,107,129,98
104,395,23764,156,1,49,54,78
86,395,12272,109,40,7,112,8
45,395,27144,130,89,79,96,160
93,396,21904,15,70,165,86,114
84,396,27454,148,5,165,11,149
48,396,24975,69,51,163,124,138
36,396,18685,19,2,113,123,168
69,396,9879,51,3,24,45,38
33,396,21349,129,2,151,123,17
50,396,12913,92,27,25,163,53
31,396,29674,33,159,165,106,74
107,396,20979,51,116,162,157,104
102,396,12543,124,14,67,138,126
68,397,9234,96,158,81,63,142
64,397,18696,104,20,2,172,159
36,397,18012,61,106,83,129,79
62,397,20634,5,69,173,140,99
33,397,22230,55,154,169,24,45
77,397,12274,170,84,169,96,82
99,397,24092,18,9,11,105,123
82,397,15656,123,166,154,5,96
85,397,11780,143,133,122,157,90
109,397,17784,92,75,79,124,125
114,398,17325,97,3,168,11,85
113,398,6525,127,115,129,96,101
83,398,7500,24,29,61,129,47
50,398,7700,147,101,7,127,38
119,398,12400,163,154,105,70,134
83,398,10575,14,38,89,48,147
61,398,17000,59,87,33,25,110
81,398,4050,164,116,99,23,19
119,398,13750,168,150,125,3,104
4,398,19225,9,5,117,147,126
32,399,19176,144,56,90,88,104
11,399,23103,146,102,16,12,87
89,399,19074,7,77,78,81,12
23,399,28458,30,7,13,9,161
102,399,15300,113,145,89,3,51
19,399,24633,75,153,165,171,80
80,399,12495,66,83,14,40,20
8,399,23562,40,110,88,121,2
51,399,30396,49,95,120,168,138
13,399,30396,149,7,8,84,43
25,400,16008,153,72,96,19,90
3,400,20784,83,59,71,102,142
25,400,12576,62,123,131,144,15
56,400,6960,137,128,82,40,154
43,400,6360,15,110,155,95,52
54,400,10848,2,145,71,156,13
62,400,11496,122,151,164,91,94
20,400,11232,138,112,102,21,168
37,400,6144,31,97,90,28,148
70,400,13152,121,165,55,9,109
119,401,13920,76,170,14,79,115
76,401,13890,169,79,94,67,70
61,401,16830,134,85,147,144,26
37,401,6600,150,128,22,148,4
81,401,6210,41,62,56,65,43
24,401,9480,19,106,153,70,48
4,401,18390,142,162,49,97,57
56,401,13560,157,76,54,153,164
18,401,11520,99,113,38,104,77
58,401,11970,4,88,93,18,33
117,402,23506,102,59,2,158,78
2,402,14720,146,103,104,123,63
35,402,11546,171,117,107,109,110
54,402,18998,118,23,33,58,113
14,402,23552,146,70,50,65,141
79,402,28060,68,149,117,44,7
67,402,12604,142,79,42,4,65
54,402,14858,100,16,72,49,165
32,402,20332,36,46,19,61,52
10,402,20148,84,152,100,147,12
119,403,33350,77,58,166,158,55
25,403,35148,18,163,6,82,136
3,403,50228,53,159,139,41,87
101,403,30914,101,116,73,130,63
19,403,19488,82,119,80,74,149
58,403,23142,16,47,95,99,149
116,403,15254,113,55,13,11,159
75,403,50808,10,104,42,158,161
99,403,38164,44,111,70,155,32
40,403,13456,18,121,109,88,133
23,404,17875,63,42,125,32,156
65,404,11425,98,164,18,80,151
84,404,20600,59,88,54,67,64
106,404,4850,135,55,11,162,34
70,404,11550,34,166,97,147,80
15,404,14525,23,10,138,84,15
1,404,7050,55,115,16,128,74
25,404,13450,132,118,29,104,99
40,404,5225,158,171,58,161,11
64,404,12300,157,98,60,132,122
113,405,14200,75,121,59,20,73
97,405,46900,28,141,87,80,19
65,405,23600,65,108,149,77,85
85,405,16550,91,74,62,67,61
75,405,27500,28,34,169,44,154
6,405,10500,78,113,110,92,76
14,405,20050,99,36,134,3,28
20,405,21200,130,101,10,140,25
9,405,33250,73,83,54,117,144
50,405,16600,159,41,20,60,124
23,406,6877,8,4,112,146,18
109,406,7636,145,79,109,26,2
72,406,14329,127,158,53,156,111
22,406,6072,22,10,151,110,57
12,406,16836,63,126,40,51,28
100,406,17894,25,166,23,135,106
81,406,8211,99,48,148,6,42
84,406,15548,73,75,126,105,124
75,406,9752,133,63,43,1,120
71,406,13984,163,8,35,112,34
53,407,19307,11,155,63,127,59
79,407,21930,101,170,55,151,152
45,407,13158,75,14,171,125,16
117,407,21973,31,101,113,25,4
109,407,11997,74,105,3,136,55
31,407,23564,31,42,119,12,17
108,407,14018,87,27,140,126,26
2,407,13760,85,96,70,61,9
67,407,9890,122,102,66,75,15
67,407,11868,140,91,79,1,160
53,408,10287,152,159,126,37,105
28,408,12015,109,146,17,148,31
63,408,20952,131,39,170,145,112
47,408,8532,17,40,87,113,79
34,408,17658,78,100,66,90,97
87,408,10962,125,158,30,154,36
7,408,14229,67,31,49,46,139
21,408,5697,65,39,38,71,55
92,408,5373,155,12,106,145,143
53,408,12096,18,122,81,38,77
96,409,25678,49,1,99,126,73
110,409,19425,135,127,92,7,102
110,409,24457,86,163,130,160,58
4,409,32042,31,85,81,172,54
65,409,18759,21,28,78,160,157
90,409,20313,161,85,7,148,61
15,409,17464,108,137,147,89,39
52,409,25382,86,142,164,16,111
1,409,8214,40,75,55,27,94
93,409,17686,137,13,41,17,88
100,410,21112,69,136,36,64,60
52,410,17680,10,169,80,146,103
68,410,6812,150,3,148,2,123
4,410,21008,88,83,52,50,141
56,410,13676,169,137,93,41,40
80,410,5356,121,29,155,161,51
51,410,15496,7,78,8,85,97
43,410,10166,11,160,2,117,14
8,410,10426,14,79,120,150,16
73,410,4992,104,139,102,157,148
48,411,17661,83,51,135,129,63
13,411,10991,83,17,167,15,164
67,411,7308,107,12,83,164,74
103,411,16414,73,95,108,12,77
61,411,21953,126,91,94,11,70
41,411,8584,153,127,10,62,59
72,411,19372,15,26,173,149,164
22,411,10672,21,36,8,80,112
80,411,9599,60,13,165,88,159
76,411,16356,111,158,48,129,109
107,412,31552,57,22,87,43,150
32,412,15834,123,26,160,69,135
14,412,29348,45,148,94,16,154
64,412,28536,12,66,30,50,151
97,412,53186,115,84,43,111,42
67,412,13282,78,18,104,147,160
44,412,29174,31,168,96,4,169
26,412,39382,30,48,97,86,12
100,412,43732,108,77,7,23,97
55,412,32828,124,123,86,50,131
94,413,27846,170,120,75,62,85
93,413,28815,89,102,9,99,135
90,413,39015,85,28,168,139,1
36,413,22695,144,41,166,4,107
85,413,12189,116,169,17,85,89
6,413,10506,100,116,21,26,56
39,413,39831,108,133,9,35,155
1,413,11220,96,133,29,141,139
44,413,21369,51,56,9,38,28
12,413,35751,159,10,34,120,16
62,414,12864,91,46,32,143,165
67,414,5160,170,30,12,161,28
30,414,6168,54,74,27,166,69
26,414,14304,20,121,38,87,105
80,414,4392,149,162,4,87,147
118,414,15624,80,102,2,58,167
87,414,7224,107,112,86,136,147
26,414,18360,76,134,173,36,171
16,414,8616,89,16,59,65,47
66,414,5616,144,157,19,3,8
15,415,24864,108,94,160,26,165
88,415,28992,102,95,68,75,34
47,415,13632,2,133,6,39,112
51,415,32880,133,160,110,84,111
109,415,22224,144,97,170,25,37
105,415,24096,128,12,75,157,67
101,415,30960,9,142,25,75,171
103,415,30000,71,110,39,56,68
66,415,11232,138,82,28,85,100
116,415,12960,115,157,159,68,51
17,416,36480,18,67,29,106,43
81,416,12864,107,148,23,169,120
24,416,9840,56,140,139,126,10
118,416,31392,66,121,123,73,23
4,416,40032,79,58,45,161,119
47,416,10848,74,43,67,47,36
