"Match","Hero","Player","Result","Kills","Deaths","Assists","KDA","GPM","XPM","Last Hits","Denies","LVL","HD","TD","HH","GS","End Game Items"
"7001189125","Keeper of the Light","PlAnet","Win","0","2","15","7.50","390","459","147","0","17","11402","63","5627","12665","Force Staff Guardian Greaves Sentry Ward Wind Lace Gem of True Sight Ultimate Orb"
"7001189125","Lifestealer","Monet","Loss","2","2","4","3.00","518","547","307","23","18","8330","1439","469","19995","Heaven's Halberd Phase Boots Armlet of Mordiggian Assault Cuirass Desolator"
"7001189125","Death Prophet","一","Loss","5","4","3","2.00","435","506","216","11","18","12655","2026","3717","14100","Blink Dagger Magic Wand Heaven's Halberd Wraith Band Guardian Greaves Wraith Band"
"7001093219","Rubick","BoBoKa","Loss","2","5","5","1.40","276","388","137","5","16","11847","0","0","8885","Aether Lens  Force Staff Magic Wand Boots of Speed Ring of Health"
"7001093219","Ember Spirit","一","Loss","4","3","2","2.00","458","565","320","6","20","20987","158","0","15610","Magic Wand Kaya and Sange Black King Bar Orb of Corrosion Phase Boots Platemail"
"7001093219","Silencer","Y`","Win","1","5","11","2.40","311","419","71","6","17","10611","46","0","10560","Dust of Appearance Magic Wand Glimmer Cape Arcane Boots Sentry Ward Force Staff"
"7001093219","Ursa","Monet","Loss","0","2","1","0.50","613","719","492","3","22","12062","752","0","24535","Blink Dagger Phase Boots Black King Bar Battle Fury Abyssal Blade Linken's Sphere"
"7001093219","Mirana","Fantasy","Loss","2","6","3","0.83","242","302","93","1","14","8331","0","1024","8935","Magic Wand Observer and Sentry Wards Fluffy Hat Gem of True Sight Guardian Greaves"
"7001093219","Skywrath Mage","PlAnet","Win","4","2","9","6.50","322","488","90","3","18","13112","477","0","13305","Ghost Scepter Dust of Appearance Scythe of Vyse Null Talisman Aether Lens Boots of Speed"
"7001093219","Marci","项羽","Win","7","1","8","15.00","513","576","254","16","20","17901","1303","5164","18510","Abyssal Blade Armlet of Mordiggian Blink Dagger Black King Bar Phase Boots Dust of Appearance"
"7001093219","Pangolier","NothingToSay","Win","5","0","11","-","608","824","329","9","24","21998","543","0","21860","Aeon Disk Overwhelming Blink Skull Basher Gem of True Sight Diffusal Blade Boots of Travel"
"7001093219","Centaur Warrunner","Xxs","Loss","1","5","6","1.40","382","434","248","8","17","9164","1189","0","14130","Blink Dagger Lotus Orb Phase Boots Black King Bar Vitality Booster"
"7001093219","Wraith King","Shiro","Win","3","1","4","7.00","655","728","417","5","22","10296","14641","0","25175","Desolator  Assault Cuirass Blink Dagger Armlet of Mordiggian Nullifier Black King Bar"
"7000839202","Tiny","卧龙凤雏不可兼得","Loss","2","14","17","1.36","330","454","108","1","21","15330","105","0","11735","Force Staff Blink Dagger Octarine Core Boots of Speed Quelling Blade"
"7000839202","Zeus","Destroyer","Win","13","3","37","16.67","624","784","362","12","28","77734","511","0","28315","Aghanim's Scepter Octarine Core Ethereal Blade Blink Dagger Boots of Travel Aeon Disk"
"7000839202","Rubick","Shoe","Loss","3","17","16","1.12","278","450","75","3","21","15371","0","0","10275","Blink Dagger Force Staff Magic Wand Arcane Boots"
"7000839202","Nature's Prophet","talianoG","Win","13","6","29","7.00","770","826","533","7","29","46499","14050","0","31615","Black King Bar Aeon Disk Hurricane Pike Gleipnir Daedalus Aghanim's Scepter"
"7000839202","Dark Seer","Fayde","Loss","7","7","21","4.00","458","659","271","3","25","25559","0","8584","15625","Observer and Sentry Wards Guardian Greaves Force Staff Pipe of Insight Blink Dagger Null Talisman"
"7000839202","Chaos Knight","Berna","Loss","12","8","7","2.38","718","768","556","7","27","39576","5192","0","29115","Bloodthorn Overwhelming Blink Armlet of Mordiggian Power Treads Black King Bar Heart of Tarrasque"
"7000839202","Clockwerk","Bloody Nine","Win","3","9","38","4.56","360","628","60","27","24","21606","765","0","14785","Tranquil Boots Glimmer Cape Force Staff Gem of True Sight Magic Wand Aeon Disk"
"7000839202","Monkey King","Yuma","Win","15","5","16","6.20","740","874","474","15","29","44711","8476","0","32295","Mage Slayer Refresher Orb Eye of Skadi Black King Bar Mjollnir Nullifier"
"7000839202","Leshrac","tae","Loss","10","8","10","2.50","562","722","445","5","25","30349","3023","220","25985","Sacred Relic Boots of Travel Shiva's Guard Bloodstone Blink Dagger Black King Bar"
"7000839202","Techies","yarin","Win","10","11","17","2.45","430","589","146","2","23","33315","2384","0","17125","Octarine Core Force Staff Magic Wand Boots of Speed Ethereal Blade Clarity"
"7000785996","Hoodwink","Shoe","Loss","8","6","9","2.83","277","407","53","1","17","17195","41","0","7630","Force Staff Magic Wand Arcane Boots Blight Stone"
"7000785996","Naga Siren","Berna","Loss","0","5","6","1.20","662","606","564","7","21","13197","219","0","24935","Manta Style Quelling Blade Bloodthorn Power Treads Black King Bar Heart of Tarrasque"
"7000785996","Enigma","Fayde","Loss","3","11","6","0.82","406","400","216","18","17","17852","2009","3527","15050","Magic Wand Guardian Greaves Null Talisman Wind Lace Blink Dagger Black King Bar"
"7000785996","Batrider","Destroyer","Win","16","4","20","9.00","596","877","254","15","25","30598","0","0","18475","Octarine Core Boots of Travel Black King Bar Magic Stick Bottle Blink Dagger"
"7000785996","Pudge","Yuma","Win","6","3","19","8.33","583","811","303","9","24","24626","1745","360","20805","Phase Boots Blink Dagger Vanguard Black King Bar Aghanim's Scepter Shiva's Guard"
"7000785996","Ember Spirit","tae","Loss","6","12","6","1.00","389","434","218","11","17","20639","312","114","13210","Orb of Corrosion Wind Lace Phase Boots Black King Bar Bottle Shiva's Guard"
"7000785996","Nature's Prophet","talianoG","Win","11","1","23","34.00","727","748","399","10","23","33389","11261","0","25560","Black King Bar Power Treads Magic Wand Gleipnir Aghanim's Scepter Bloodthorn"
"7000785996","Clockwerk","Bloody Nine","Win","6","8","27","4.12","302","580","35","22","20","15182","169","0","10465","Tranquil Boots Force Staff Lotus Orb Sentry Ward Smoke of Deceit Magic Wand"
"7000785996","Rubick","卧龙凤雏不可兼得","Loss","1","9","12","1.44","240","333","66","7","15","14835","0","0","8260","Observer and Sentry Wards Magic Wand Force Staff Arcane Boots Smoke of Deceit Iron Branch"
"7000785996","Silencer","yarin","Win","3","4","26","7.25","362","569","71","1","20","14206","550","0","12710","Aether Lens Force Staff Magic Wand Boots of Speed Lotus Orb Perseverance"
"7000720788","Tusk","IAnnihilate","Win","11","3","25","12.00","570","913","212","9","25","29710","4386","110","21660","Blink Dagger Black King Bar Moon Shard Phase Boots Desolator Moon Shard"
"7000720788","Earth Spirit","Newsham","Win","13","4","20","8.25","458","585","87","1","20","27489","165","0","18015","Spirit Vessel Magic Wand Boots of Speed Black King Bar Shiva's Guard Dagon"
"7000720788","Keeper of the Light","SoNiC","Win","7","6","18","4.17","373","475","107","2","18","15705","376","5757","12015","Wind Lace Observer and Sentry Wards Boots of Speed Force Staff Orchid Malevolence Quelling Blade"
"7000720788","Death Prophet","Jenkins","Win","5","3","17","7.33","549","703","246","13","22","13186","3291","4502","20390","Guardian Greaves Blink Dagger Dagon Black King Bar Wraith Band Magic Wand"
"7000720788","Ursa","BSJ","Win","13","1","13","26.00","838","1023","454","7","26","30404","9722","0","30685","Phase Boots Battle Fury Black King Bar Satanic Abyssal Blade Swift Blink"
"7000720788","Rubick","AfrOmoush","Loss","0","7","7","1.00","284","360","80","2","15","17438","0","0","9080","Force Staff Tranquil Boots Wind Lace Magic Wand Aether Lens"
"7000720788","Clockwerk","Sanctified","Loss","6","13","8","1.08","215","252","13","14","13","14190","0","0","6075","Force Staff Tranquil Boots Magic Wand Observer and Sentry Wards Healing Salve"
"7000720788","Void Spirit","Mark","Loss","2","12","8","0.83","353","377","153","11","16","17796","333","0","11635","Phase Boots Eul's Scepter of Divinity Magic Wand Kaya Ogre Axe Witch Blade"
"7000720788","Sniper","DoubleKing","Loss","2","10","10","1.20","426","416","221","10","17","24527","673","0","12975","Power Treads Hurricane Pike Mask of Madness Magic Wand Wraith Band Crystalys"
"7000720788","Lycan","islA","Loss","4","8","5","1.12","434","403","212","8","16","11069","3332","275","15515","Quelling Blade Helm of the Overlord Boots of Speed Drum of Endurance Assault Cuirass"
"7000665729","Lifestealer","DoubleKing","Loss","6","3","10","5.33","504","709","322","11","25","29171","74","4169","22665","Abyssal Blade Phase Boots Armlet of Mordiggian Black King Bar Javelin Desolator"
"7000665729","Death Prophet","islA","Loss","6","10","14","2.00","471","591","261","6","23","39106","2772","2830","18935","Dust of Appearance Guardian Greaves Heaven's Halberd Blink Dagger Magic Wand Shiva's Guard"
"7000665729","Earth Spirit","Sanctified","Loss","1","9","15","1.78","284","390","56","1","19","16137","0","9","10745","Spirit Vessel Boots of Speed Black King Bar Magic Stick Observer and Sentry Wards Dust of Appearance"
"7000665729","Magnus","Jenkins","Win","4","5","28","6.40","434","693","205","3","25","20444","357","8520","15290","Magic Wand Wraith Band"
"7000665729","Rubick","Newsham","Win","5","4","29","8.50","354","606","102","2","23","26567","134","2660","16560","Lotus Orb Aether Lens Boots of Speed Blink Dagger Force Staff"
"7000665729","Ember Spirit","Mark","Loss","9","11","17","2.36","500","697","279","1","25","50073","240","257","22985","Boots of Speed Gleipnir Aghanim's Scepter Black King Bar Orb of Corrosion"
"7000665729","Huskar","IAnnihilate","Win","16","6","13","4.83","716","788","428","22","27","58062","11517","0","29340","Satanic Black King Bar Armlet of Mordiggian Boots of Travel Assault Cuirass Heaven's Halberd"
"7000665729","Treant Protector","AfrOmoush","Loss","3","9","16","2.11","302","483","73","5","21","19263","0","6276","12055","Refresher Orb Blink Dagger Tranquil Boots Magic Wand Wind Lace"
"7000665729","Razor","BSJ","Win","16","4","19","8.75","799","796","529","8","28","79043","11158","0","34870","Refresher Orb Manta Style Black King Bar Butterfly Satanic Eye of Skadi"
"7000665729","Io","SoNiC","Win","1","8","25","3.25","263","445","33","3","20","3651","711","15954","11110","Headdress Glimmer Cape Magic Wand Lotus Orb Dust of Appearance Healing Salve"
"7000549836","Terrorblade","Pio65","Win","9","1","7","16.00","913","694","609","25","23","34493","28522","241","31605","Manta Style Hurricane Pike Black King Bar Satanic Butterfly Eye of Skadi"
"7000549836","Enigma","Ownedme","Win","2","7","16","2.57","442","503","199","26","19","12899","2551","9607","14070","Guardian Greaves Blink Dagger Lotus Orb Glimmer Cape Iron Branch Magic Wand"
"7000549836","Queen of Pain","Mickee","Win","8","3","8","5.33","604","655","283","20","22","29939","3176","0","19535","Null Talisman Black King Bar Scythe of Vyse Kaya and Sange Platemail Power Treads"
"7000549836","Gyrocopter","Nande","Loss","4","6","9","2.17","651","698","484","12","23","38925","324","0","29295","Power Treads Satanic Black King Bar Daedalus Aghanim's Scepter Monkey King Bar"
"7000549836","Clockwerk","Qupe","Win","8","5","9","3.40","353","398","44","14","17","17236","0","0","13510","Force Staff Pipe of Insight Chainmail Platemail Tranquil Boots"
"7000549836","Enchantress","Jmn","Win","3","4","14","4.25","422","484","141","3","19","13285","2298","2887","16835","Lotus Orb Hurricane Pike Gem of True Sight Power Treads Sentry Ward Drum of Endurance"
"7000549836","Silencer","SsaSpartan","Loss","2","12","15","1.42","254","346","69","4","16","22756","35","0","10075","Veil of Discord Glimmer Cape Tranquil Boots Force Staff Magic Wand"
"7000549836","Rubick","dEsire","Loss","7","6","10","2.83","330","381","111","0","17","21659","0","0","13565","Octarine Core Dust of Appearance Force Staff Magic Wand Blink Dagger Boots of Speed"
"7000549836","Lycan","SkyLark","Loss","1","4","9","2.50","428","541","240","5","20","9904","5234","2464","17445","Sange Enchanted Mango Drum of Endurance Helm of the Overlord Scythe of Vyse"
"7000549836","Batrider","W1sh-","Loss","6","4","11","4.25","446","622","246","2","22","16657","29","0","17310","Boots of Travel Blink Dagger Hurricane Pike Wind Lace Black King Bar Aether Lens"
"7000470106","Crystal Maiden","SsaSpartan","Loss","1","12","7","0.67","219","266","36","2","12","9555","0","195","6295","Fluffy Hat Drum of Endurance Tranquil Boots Magic Wand"
"7000470106","Dawnbreaker","Nande","Loss","4","6","4","1.33","447","475","230","15","16","11623","0","1135","12785","Phase Boots Magic Wand Blink Dagger Mithril Hammer Falcon Blade Desolator"
"7000470106","Tiny","Qupe","Win","3","5","11","2.80","322","467","57","1","16","11138","68","0","11035","Blink Dagger Eul's Scepter of Divinity Boots of Speed Observer and Sentry Wards Aether Lens Magic Wand"
"7000470106","Zeus","W1sh-","Loss","7","2","3","5.00","476","496","197","6","17","28050","0","110","13885","Kaya and Sange Boots of Speed Veil of Discord Bottle Magic Wand Aether Lens"
"7000470106","Chen","Jmn","Win","1","2","11","6.00","380","365","176","0","14","6501","1158","7204","10905","Holy Locket Smoke of Deceit Guardian Greaves Gem of True Sight"
"7000470106","Rubick","dEsire","Loss","0","3","5","1.67","194","266","52","0","12","8240","19","0","5975","Clarity Magic Wand Blink Dagger Arcane Boots"
"7000470106","Enigma","Ownedme","Win","5","2","13","9.00","494","557","197","22","18","11202","2917","1672","15010","Arcane Boots Platemail Wraith Pact Crimson Guard Pipe of Insight Magic Wand"
"7000470106","Leshrac","Pio65","Win","9","1","5","14.00","714","878","340","7","22","20062","5092","0","22650","Lotus Orb Bloodstone Scythe of Vyse Black King Bar Aegis of the Immortal Boots of Travel"
"7000470106","Lycan","SkyLark","Loss","0","3","7","2.33","421","445","217","23","16","9729","2764","675","13485","Assault Cuirass Enchanted Mango Drum of Endurance Helm of the Overlord Dust of Appearance"
"7000470106","Ember Spirit","Mickee","Win","8","2","7","7.50","601","784","236","3","21","25416","1172","171","15665","Aghanim's Scepter Black King Bar Magic Wand Orb of Corrosion Maelstrom Phase Boots"
"7000320247","Pudge","CharlieDota","Loss","2","6","4","1.00","399","463","196","5","15","9819","0","0","9875","Phase Boots Ogre Axe Magic Stick Ring of Protection Aghanim's Scepter Vanguard"
"7000320247","Clockwerk","Handsken","Loss","2","8","2","0.50","197","289","43","18","12","10608","0","0","5425","Observer and Sentry Wards Tranquil Boots Dust of Appearance Magic Wand Force Staff Smoke of Deceit"
"7000320247","Tiny","No!ob","Win","10","3","16","8.67","524","691","139","3","19","22504","1813","0","14040","Black King Bar Blink Dagger Force Staff Magic Wand Echo Sabre Boots of Speed"
"7000320247","Undying","Kaori","Win","1","2","15","8.00","282","339","17","5","13","4367","178","12116","8005","Force Staff Holy Locket Smoke of Deceit Boots of Speed"
"7000320247","Rubick","Ponlo","Loss","1","6","5","1.00","259","296","83","1","12","11468","594","0","7075","Observer and Sentry Wards Arcane Boots Magic Wand Force Staff Wind Lace"
"7000320247","Shadow Fiend","ChYuan","Loss","3","6","4","1.17","510","523","303","15","16","17109","1273","33","14005","Power Treads Hurricane Pike Magic Wand Black King Bar Crystalys"
"7000320247","Brewmaster","S4","Loss","0","4","5","1.25","309","367","125","7","13","14505","71","790","7505","Urn of Shadows Magic Wand Blink Dagger Tranquil Boots Vladmir's Offering Dust of Appearance"
"7000320247","Hoodwink","OmaR","Win","3","3","18","7.00","318","388","24","6","14","12493","482","0","8510","Arcane Boots Blink Dagger Cloak Force Staff Blight Stone Magic Wand"
"7000320247","Broodmother","Wuiter","Win","2","0","20","-","501","638","166","11","18","13538","4747","6911","13805","Wraith Band Pipe of Insight Guardian Greaves Soul Ring Quelling Blade Magic Wand"
